1812	-7.004048e-05
1814	-7.003802e-05
1816	-7.004293e-05
1818	-7.004416e-05
1820	-7.003435e-05
1822	-7.002085e-05
1824	-7.008710e-05
1826	-7.007974e-05
1828	-7.008343e-05
1830	-7.007607e-05
1832	-7.006993e-05
1834	-7.009570e-05
1836	-7.010919e-05
1838	-7.011288e-05
1840	-7.010920e-05
1842	-7.010429e-05
1844	-7.011042e-05
1846	-7.012147e-05
1848	-7.009570e-05
1850	-7.010061e-05
1852	-7.008956e-05
1854	-7.010551e-05
1856	-7.013618e-05
1858	-7.013741e-05
1860	-7.011288e-05
1862	-7.012514e-05
1864	-7.013128e-05
1866	-7.013251e-05
1868	-7.011778e-05
1870	-7.010797e-05
1872	-7.011043e-05
1874	-7.012269e-05
1876	-7.012760e-05
1878	-7.014110e-05
1880	-7.015582e-05
1882	-7.015582e-05
1884	-7.014846e-05
1886	-7.015214e-05
1888	-7.015705e-05
1890	-7.015827e-05
1892	-7.014600e-05
1894	-7.012637e-05
1896	-7.010797e-05
1898	-7.011655e-05
1900	-7.014355e-05
1902	-7.015705e-05
1904	-7.014478e-05
1906	-7.018036e-05
1908	-7.019141e-05
1910	-7.018650e-05
1912	-7.018650e-05
1914	-7.020245e-05
1916	-7.022208e-05
1918	-7.021594e-05
1920	-7.019999e-05
1922	-7.018650e-05
1924	-7.015337e-05
1926	-7.015337e-05
1928	-7.016931e-05
1930	-7.016686e-05
1932	-7.016931e-05
1934	-7.017177e-05
1936	-7.018036e-05
1938	-7.018772e-05
1940	-7.017300e-05
1942	-7.016809e-05
1944	-7.016073e-05
1946	-7.014723e-05
1948	-7.015215e-05
1950	-7.017177e-05
1952	-7.018282e-05
1954	-7.018772e-05
1956	-7.018404e-05
1958	-7.015950e-05
1960	-7.015950e-05
1962	-7.016196e-05
1964	-7.017300e-05
1966	-7.018404e-05
1968	-7.021104e-05
1970	-7.021594e-05
1972	-7.020244e-05
1974	-7.019263e-05
1976	-7.019876e-05
1978	-7.019140e-05
1980	-7.020244e-05
1982	-7.019140e-05
1984	-7.020858e-05
1986	-7.022453e-05
1988	-7.025275e-05
1990	-7.027361e-05
1992	-7.026012e-05
1994	-7.024539e-05
1996	-7.023435e-05
1998	-7.022453e-05
2000	-7.021717e-05
2002	-7.019140e-05
2004	-7.018772e-05
2006	-7.019754e-05
2008	-7.020367e-05
2010	-7.020981e-05
2012	-7.023557e-05
2014	-7.023680e-05
2016	-7.023925e-05
2018	-7.023680e-05
2020	-7.020981e-05
2022	-7.021840e-05
2024	-7.023190e-05
2026	-7.023557e-05
2028	-7.021840e-05
2030	-7.022208e-05
2032	-7.022822e-05
2034	-7.021717e-05
2036	-7.023312e-05
2038	-7.023557e-05
2040	-7.023926e-05
2042	-7.024048e-05
